date,day,departure_time,arrival_time,airline,flight_time,seat_class,price,mark_url
618,일,740,850,제주항공,1시간 10분,할인석,83800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,740,850,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,755,905,티웨이항공,1시간 10분,할인석,78460,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,755,905,아시아나항공,1시간 10분,할인석,86900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,755,905,티웨이항공,1시간 10분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,755,905,아시아나항공,1시간 10분,일반석,134900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,755,905,아시아나항공,1시간 10분,비즈니스석,191900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,810,915,이스타항공,1시간 05분,할인석,80800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,810,915,이스타항공,1시간 05분,일반석,121800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,815,930,진에어,1시간 15분,할인석,84800,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
618,일,815,930,진에어,1시간 15분,일반석,121900,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
618,일,830,940,이스타항공,1시간 10분,할인석,80800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,830,940,이스타항공,1시간 10분,일반석,121800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,840,1000,에어부산,1시간 20분,할인석,78500,https://vertical.pstatic.net/vertical/static/flight/airlines/BX.png
618,일,840,950,대한항공,1시간 10분,할인석,100900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,840,1000,에어부산,1시간 20분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/BX.png
618,일,840,950,대한항공,1시간 10분,비즈니스석,169900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,845,955,티웨이항공,1시간 10분,특가석,79900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,845,955,티웨이항공,1시간 10분,할인석,83210,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,845,955,제주항공,1시간 10분,할인석,91800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,845,955,아시아나항공,1시간 10분,할인석,92900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,845,955,티웨이항공,1시간 10분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,845,955,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,845,955,아시아나항공,1시간 10분,일반석,134900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,845,955,아시아나항공,1시간 10분,비즈니스석,191900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,910,1020,대한항공,1시간 10분,할인석,100900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,910,1020,대한항공,1시간 10분,비즈니스석,169900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,915,1025,에어부산,1시간 10분,할인석,89100,https://vertical.pstatic.net/vertical/static/flight/airlines/BX.png
618,일,915,1025,진에어,1시간 10분,할인석,92800,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
618,일,915,1025,에어부산,1시간 10분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/BX.png
618,일,915,1025,진에어,1시간 10분,일반석,121900,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
618,일,920,1030,아시아나항공,1시간 10분,할인석,92900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,920,1030,아시아나항공,1시간 10분,일반석,134900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,935,1045,대한항공,1시간 10분,할인석,100900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,935,1045,대한항공,1시간 10분,비즈니스석,169900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,945,1055,제주항공,1시간 10분,할인석,105800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,945,1055,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,950,1100,이스타항공,1시간 10분,할인석,91800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,950,1100,아시아나항공,1시간 10분,할인석,98900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
