checkin_date,checkin_day,ckeckout_date,checkout_day,hotel_name,location,grade,score,customer_num,price
621,수,623,금,호텔 토스카나,서귀포,5,9.0,2,359237
621,수,623,금,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,358960
621,수,623,금,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,59042
621,수,623,금,호텔 샬롬 제주,제주,4,7.9,2,104100
621,수,623,금,제주 항공우주 호텔,서귀포,4,8.4,2,146047
621,수,623,금,코델리아 S 호텔,서귀포,3,7.6,2,71035
621,수,623,금,함덕비치스테이제주,제주,2,8.0,2,113636
621,수,623,금,호텔 케니 모슬포,서귀포,3,8.4,2,84994
621,수,623,금,더 그랜드 섬오름,서귀포,4,8.3,2,244020
621,수,623,금,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,216364
621,수,623,금,아스타 호텔,제주,4,8.4,2,140159
621,수,623,금,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,76958
621,수,623,금,스타즈 호텔 제주 로베로점,제주,3,8.0,2,72904
621,수,623,금,그라벨 호텔,제주,4,8.1,2,227010
621,수,623,금,훈데르트힐즈,제주,0,0.0,2,410728
621,수,623,금,글로스터 호텔 제주,제주,4,8.3,2,134545
621,수,623,금,엠스테이 호텔 제주,서귀포,4,7.8,2,75972
621,수,623,금,제주 센트럴시티호텔,제주,3,7.7,2,110538
621,수,623,금,신신호텔 천지연,서귀포,4,7.9,2,54683
621,수,623,금,신신호텔 제주공항,제주,4,7.6,2,74954
621,수,623,금,플레이스 캠프 제주,서귀포,4,8.3,2,70352
621,수,623,금,레슬리 호텔,제주,3,7.8,2,107822
621,수,623,금,헤이 서귀포,서귀포,3,7.9,2,64980
621,수,623,금,루체빌,서귀포,3,8.4,2,149733
621,수,623,금,까사로마 호텔,서귀포,3,8.8,2,161184
621,수,623,금,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,276696
621,수,623,금,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,106476
621,수,623,금,산방산 호텔,서귀포,3,8.5,2,140013
621,수,623,금,유니호텔 제주,제주,4,7.7,2,155370
621,수,623,금,코업시티호텔 성산,서귀포,4,7.9,2,100484
621,수,623,금,스위트 호텔 제주,서귀포,5,8.3,2,317730
621,수,623,금,어반아일랜드 호텔,제주,3,7.4,2,91985
621,수,623,금,담모라 리조트,서귀포,3,7.3,2,82675
621,수,623,금,엠버퓨어힐호텔&리조트,제주,5,9.2,2,734927
621,수,623,금,서귀포 칼 호텔,서귀포,5,8.2,2,203260
621,수,623,금,신신호텔 제주월드컵,서귀포,4,7.7,2,55919
621,수,623,금,벨룸 리조트,서귀포,5,8.8,2,381818
621,수,623,금,오션스위츠 제주 호텔,제주,4,8.1,2,263828
621,수,623,금,아시아호텔,제주,4,8.0,2,100836
621,수,623,금,호텔 위드 제주,제주,4,8.0,2,122174
621,수,623,금,WE호텔 제주,서귀포,5,8.5,2,318331
621,수,623,금,제주 아리아 호텔,서귀포,3,8.4,2,151726
621,수,623,금,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,173738
621,수,623,금,호텔에어시티,제주,4,7.9,2,109091
621,수,623,금,위드스테이호텔,제주,4,8.7,2,100662
621,수,623,금,파크 선샤인 제주,서귀포,3,8.9,2,154546
621,수,623,금,베니키아 호텔 제주,제주,3,7.5,2,99183
621,수,623,금,신신호텔 서귀포,서귀포,4,8.0,2,67488
621,수,623,금,제주 오리엔탈 호텔,제주,5,7.5,2,164084
621,수,623,금,샐리스 제주 호텔,제주,3,7.2,2,122932
621,수,623,금,퍼스트70 호텔,서귀포,4,8.1,2,95547
621,수,623,금,씨오르리조트,서귀포,3,8.4,2,167272
621,수,623,금,아이미제주비치호텔,제주,3,7.2,2,83901
621,수,623,금,포도 호텔,서귀포,0,0.0,2,1195762
621,수,623,금,오션 팰리스 호텔,서귀포,4,7.4,2,72613
621,수,623,금,제주 노블레스 관광호텔,제주,3,7.8,2,110374
621,수,623,금,금호 제주 리조트,서귀포,4,7.4,2,212595
621,수,623,금,호텔 빠레브,서귀포,4,8.2,2,285950
621,수,623,금,호텔 레오,제주,4,8.9,2,122261
621,수,623,금,애월 스테이 인 제주,제주,2,8.6,2,139082
621,수,623,금,위드시티호텔,제주,2,7.0,2,108822
621,수,623,금,오션블루 호텔,서귀포,3,7.2,2,110839
621,수,623,금,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,126394
621,수,623,금,제주 썬호텔,제주,5,8.8,2,262846
621,수,623,금,블루 하와이 리조트,제주,3,7.9,2,107547
621,수,623,금,디 아넥스 호텔,서귀포,3,9.0,2,374516
621,수,623,금,머큐어 앰배서더 제주,서귀포,5,8.0,2,312397
622,목,624,토,파르나스 호텔 제주,서귀포,5,9.2,2,706000
622,목,624,토,제주 신라 호텔,서귀포,5,9.0,2,847000
622,목,624,토,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,259396
622,목,624,토,메종 글래드 제주,제주,5,8.1,2,271458
622,목,624,토,롯데 호텔 제주,서귀포,5,8.8,2,533600
622,목,624,토,라마다 프라자 제주 호텔,제주,5,8.2,2,282645
622,목,624,토,신라스테이 제주,제주,4,8.0,2,233339
622,목,624,토,그랜드 하얏트 제주,제주,5,8.8,2,572400
622,목,624,토,유탑 유블레스호텔,제주,4,8.0,2,600188
622,목,624,토,그랜드 조선 제주,서귀포,5,8.9,2,572727
622,목,624,토,에코랜드 호텔,제주,0,0.0,2,272898
622,목,624,토,휘슬락 호텔,제주,4,7.7,2,159919
622,목,624,토,베스트웨스턴 제주호텔,제주,4,7.6,2,143873
622,목,624,토,탐라스테이 호텔 제주,제주,4,7.7,2,119256
622,목,624,토,라마다 제주 시티 호텔,제주,4,8.1,2,151236
622,목,624,토,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,407783
622,목,624,토,해비치 호텔 & 리조트,서귀포,5,8.6,2,415504
622,목,624,토,호텔 리젠트 마린 더 블루,제주,4,8.2,2,175232
622,목,624,토,브라운 스위트 제주,서귀포,4,7.3,2,84776
622,목,624,토,서머셋 제주신화월드,서귀포,5,8.6,2,639669
622,목,624,토,휘닉스 제주 섭지코지,서귀포,4,7.8,2,548181
622,목,624,토,더큐브 리조트 제주,서귀포,4,8.2,2,127263
622,목,624,토,롯데시티호텔 제주,제주,4,8.5,2,256500
622,목,624,토,호텔 브릿지 서귀포,서귀포,4,8.0,2,96275
622,목,624,토,호텔 케니 서귀포,서귀포,3,8.1,2,65236
622,목,624,토,호텔 시리우스,제주,4,8.3,2,157229
622,목,624,토,제주 부영 호텔&리조트,서귀포,5,9.1,2,255372
622,목,624,토,골든튤립 제주성산호텔,서귀포,4,7.7,2,91978
622,목,624,토,호텔 난타,제주,4,8.6,2,125552
622,목,624,토,더 베스트 제주 성산,서귀포,4,7.9,2,87603
622,목,624,토,한림리조트,제주,0,0.0,2,208000
622,목,624,토,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,386364
622,목,624,토,호텔 토스카나,서귀포,5,9.0,2,399691
622,목,624,토,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,381818
622,목,624,토,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,59042
622,목,624,토,호텔 샬롬 제주,제주,4,7.9,2,104100
622,목,624,토,제주 항공우주 호텔,서귀포,4,8.4,2,146047
622,목,624,토,코델리아 S 호텔,서귀포,3,7.6,2,71035
622,목,624,토,함덕비치스테이제주,제주,2,8.0,2,114545
622,목,624,토,호텔 케니 모슬포,서귀포,3,8.4,2,80706
622,목,624,토,더 그랜드 섬오름,서귀포,4,8.3,2,238410
622,목,624,토,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,265538
622,목,624,토,아스타 호텔,제주,4,8.4,2,140159
622,목,624,토,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,78814
622,목,624,토,스타즈 호텔 제주 로베로점,제주,3,8.0,2,72019
622,목,624,토,그라벨 호텔,제주,4,8.1,2,221790
622,목,624,토,훈데르트힐즈,제주,0,0.0,2,445090
622,목,624,토,글로스터 호텔 제주,제주,4,8.3,2,141818
622,목,624,토,엠스테이 호텔 제주,서귀포,4,7.8,2,75972
622,목,624,토,제주 센트럴시티호텔,제주,3,7.7,2,113170
622,목,624,토,신신호텔 천지연,서귀포,4,7.9,2,53440
622,목,624,토,신신호텔 제주공항,제주,4,7.6,2,77567
622,목,624,토,플레이스 캠프 제주,서귀포,4,8.3,2,68696
622,목,624,토,레슬리 호텔,제주,3,7.8,2,98074
622,목,624,토,헤이 서귀포,서귀포,3,7.9,2,66546
622,목,624,토,루체빌,서귀포,3,8.4,2,180355
622,목,624,토,까사로마 호텔,서귀포,3,8.8,2,169085
622,목,624,토,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,302315
622,목,624,토,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,106476
622,목,624,토,산방산 호텔,서귀포,3,8.5,2,148768
622,목,624,토,유니호텔 제주,제주,4,7.7,2,166941
622,목,624,토,코업시티호텔 성산,서귀포,4,7.9,2,102742
622,목,624,토,스위트 호텔 제주,서귀포,5,8.3,2,348880
622,목,624,토,어반아일랜드 호텔,제주,3,7.4,2,91985
622,목,624,토,담모라 리조트,서귀포,3,7.3,2,90288
622,목,624,토,엠버퓨어힐호텔&리조트,제주,5,9.2,2,863636
622,목,624,토,서귀포 칼 호텔,서귀포,5,8.2,2,223745
622,목,624,토,신신호텔 제주월드컵,서귀포,4,7.7,2,54204
622,목,624,토,벨룸 리조트,서귀포,5,8.8,2,379374
622,목,624,토,오션스위츠 제주 호텔,제주,4,8.1,2,272073
622,목,624,토,아시아호텔,제주,4,8.0,2,103128
622,목,624,토,호텔 위드 제주,제주,4,8.0,2,122982
622,목,624,토,WE호텔 제주,서귀포,5,8.5,2,329785
622,목,624,토,제주 아리아 호텔,서귀포,3,8.4,2,155296
622,목,624,토,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,195731
622,목,624,토,호텔에어시티,제주,4,7.9,2,115909
622,목,624,토,위드스테이호텔,제주,4,8.7,2,100662
622,목,624,토,파크 선샤인 제주,서귀포,3,8.9,2,158678
622,목,624,토,베니키아 호텔 제주,제주,3,7.5,2,96299
622,목,624,토,신신호텔 서귀포,서귀포,4,8.0,2,66422
622,목,624,토,제주 오리엔탈 호텔,제주,5,7.5,2,170395
622,목,624,토,샐리스 제주 호텔,제주,3,7.2,2,134180
622,목,624,토,퍼스트70 호텔,서귀포,4,8.1,2,95014
622,목,624,토,씨오르리조트,서귀포,3,8.4,2,188181
622,목,624,토,오션 팰리스 호텔,서귀포,4,7.4,2,81689
622,목,624,토,제주 노블레스 관광호텔,제주,3,7.8,2,108738
622,목,624,토,금호 제주 리조트,서귀포,4,7.4,2,226457
622,목,624,토,호텔 빠레브,서귀포,4,8.2,2,285950
622,목,624,토,호텔 레오,제주,4,8.9,2,129453
622,목,624,토,애월 스테이 인 제주,제주,2,8.6,2,165362
622,목,624,토,위드시티호텔,제주,2,7.0,2,106292
622,목,624,토,오션블루 호텔,서귀포,3,7.2,2,104197
622,목,624,토,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,131338
622,목,624,토,제주 썬호텔,제주,5,8.8,2,273301
622,목,624,토,블루 하와이 리조트,제주,3,7.9,2,99504
622,목,624,토,디 아넥스 호텔,서귀포,3,9.0,2,417731
622,목,624,토,머큐어 앰배서더 제주,서귀포,5,8.0,2,328926
622,목,624,토,호텔 화인 제주,서귀포,4,9.2,2,99174
622,목,624,토,호텔 스카이파크 제주 1호점,제주,3,7.8,2,101456
622,목,624,토,엠버 호텔 제주,제주,4,8.5,2,134388
623,금,625,일,파르나스 호텔 제주,서귀포,5,9.2,2,800000
623,금,625,일,제주 신라 호텔,서귀포,5,9.0,2,836000
623,금,625,일,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,283500
623,금,625,일,메종 글래드 제주,제주,5,8.1,2,261583
623,금,625,일,롯데 호텔 제주,서귀포,5,8.8,2,570400
623,금,625,일,라마다 프라자 제주 호텔,제주,5,8.2,2,297521
623,금,625,일,신라스테이 제주,제주,4,8.0,2,227649
623,금,625,일,그랜드 하얏트 제주,제주,5,8.8,2,608396
623,금,625,일,유탑 유블레스호텔,제주,4,8.0,2,627707
623,금,625,일,그랜드 조선 제주,서귀포,5,8.9,2,648020
623,금,625,일,에코랜드 호텔,제주,0,0.0,2,338512
623,금,625,일,휘슬락 호텔,제주,4,7.7,2,133886
623,금,625,일,베스트웨스턴 제주호텔,제주,4,7.6,2,131820
623,금,625,일,탐라스테이 호텔 제주,제주,4,7.7,2,121736
623,금,625,일,라마다 제주 시티 호텔,제주,4,8.1,2,154712
623,금,625,일,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,407559
623,금,625,일,해비치 호텔 & 리조트,서귀포,5,8.6,2,440940
623,금,625,일,호텔 리젠트 마린 더 블루,제주,4,8.2,2,162496
623,금,625,일,브라운 스위트 제주,서귀포,4,7.3,2,86748
623,금,625,일,서머셋 제주신화월드,서귀포,5,8.6,2,821488
623,금,625,일,휘닉스 제주 섭지코지,서귀포,4,7.8,2,630000
623,금,625,일,더큐브 리조트 제주,서귀포,4,8.2,2,133323
623,금,625,일,롯데시티호텔 제주,제주,4,8.5,2,265999
623,금,625,일,호텔 브릿지 서귀포,서귀포,4,8.0,2,89888
623,금,625,일,호텔 케니 서귀포,서귀포,3,8.1,2,65236
623,금,625,일,호텔 시리우스,제주,4,8.3,2,149488
623,금,625,일,제주 부영 호텔&리조트,서귀포,5,9.1,2,280992
623,금,625,일,골든튤립 제주성산호텔,서귀포,4,7.7,2,91978
623,금,625,일,호텔 난타,제주,4,8.6,2,129002
623,금,625,일,더 베스트 제주 성산,서귀포,4,7.9,2,87603
623,금,625,일,한림리조트,제주,0,0.0,2,226909
623,금,625,일,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,417273
623,금,625,일,호텔 토스카나,서귀포,5,9.0,2,456327
623,금,625,일,서귀포 JS호텔,서귀포,4,8.4,2,106638
623,금,625,일,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,381818
623,금,625,일,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,59042
623,금,625,일,호텔 샬롬 제주,제주,4,7.9,2,100733
623,금,625,일,제주 항공우주 호텔,서귀포,4,8.4,2,132962
623,금,625,일,코델리아 S 호텔,서귀포,3,7.6,2,66116
623,금,625,일,호텔 케니 모슬포,서귀포,3,8.4,2,84994
623,금,625,일,더 그랜드 섬오름,서귀포,4,8.3,2,244020
623,금,625,일,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,279588
623,금,625,일,아스타 호텔,제주,4,8.4,2,134878
623,금,625,일,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,76958
623,금,625,일,스타즈 호텔 제주 로베로점,제주,3,8.0,2,74524
623,금,625,일,그라벨 호텔,제주,4,8.1,2,168050
623,금,625,일,훈데르트힐즈,제주,0,0.0,2,479454
623,금,625,일,글로스터 호텔 제주,제주,4,8.3,2,128025
623,금,625,일,엠스테이 호텔 제주,서귀포,4,7.8,2,75972
623,금,625,일,제주 센트럴시티호텔,제주,3,7.7,2,110538
623,금,625,일,신신호텔 천지연,서귀포,4,7.9,2,53714
623,금,625,일,신신호텔 제주공항,제주,4,7.6,2,76572
623,금,625,일,플레이스 캠프 제주,서귀포,4,8.3,2,70352
623,금,625,일,레슬리 호텔,제주,3,7.8,2,107822
623,금,625,일,헤이 서귀포,서귀포,3,7.9,2,62513
623,금,625,일,루체빌,서귀포,3,8.4,2,210970
623,금,625,일,까사로마 호텔,서귀포,3,8.8,2,177389
623,금,625,일,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,327934
623,금,625,일,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,106476
623,금,625,일,산방산 호텔,서귀포,3,8.5,2,157522
623,금,625,일,유니호텔 제주,제주,4,7.7,2,178512
623,금,625,일,코업시티호텔 성산,서귀포,4,7.9,2,100484
623,금,625,일,스위트 호텔 제주,서귀포,5,8.3,2,383471
623,금,625,일,어반아일랜드 호텔,제주,3,7.4,2,91985
623,금,625,일,담모라 리조트,서귀포,3,7.3,2,96452
623,금,625,일,엠버퓨어힐호텔&리조트,제주,5,9.2,2,945454
623,금,625,일,서귀포 칼 호텔,서귀포,5,8.2,2,234532
623,금,625,일,신신호텔 제주월드컵,서귀포,4,7.7,2,52972
623,금,625,일,벨룸 리조트,서귀포,5,8.8,2,375252
623,금,625,일,오션스위츠 제주 호텔,제주,4,8.1,2,173137
623,금,625,일,아시아호텔,제주,4,8.0,2,94482
623,금,625,일,호텔 위드 제주,제주,4,8.0,2,122174
623,금,625,일,WE호텔 제주,서귀포,5,8.5,2,387498
623,금,625,일,제주 아리아 호텔,서귀포,3,8.4,2,151726
623,금,625,일,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,171436
623,금,625,일,호텔에어시티,제주,4,7.9,2,122727
623,금,625,일,위드스테이호텔,제주,4,8.7,2,100662
623,금,625,일,파크 선샤인 제주,서귀포,3,8.9,2,158678
623,금,625,일,베니키아 호텔 제주,제주,3,7.5,2,96299
623,금,625,일,호텔 더 원,제주,4,7.4,2,152563
623,금,625,일,신신호텔 서귀포,서귀포,4,8.0,2,68446
623,금,625,일,제주 오리엔탈 호텔,제주,5,7.5,2,164084
623,금,625,일,샐리스 제주 호텔,제주,3,7.2,2,155001
623,금,625,일,퍼스트70 호텔,서귀포,4,8.1,2,97102
623,금,625,일,씨오르리조트,서귀포,3,8.4,2,209090
623,금,625,일,오션 팰리스 호텔,서귀포,4,7.4,2,90765
623,금,625,일,제주 노블레스 관광호텔,제주,3,7.8,2,110374
623,금,625,일,금호 제주 리조트,서귀포,4,7.4,2,236223
623,금,625,일,호텔 빠레브,서귀포,4,8.2,2,137852
623,금,625,일,호텔 레오,제주,4,8.9,2,132448
623,금,625,일,애월 스테이 인 제주,제주,2,8.6,2,110986
623,금,625,일,위드시티호텔,제주,2,7.0,2,108822
623,금,625,일,오션블루 호텔,서귀포,3,7.2,2,69044
623,금,625,일,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,142392
623,금,625,일,제주 썬호텔,제주,5,8.8,2,233247
623,금,625,일,블루 하와이 리조트,제주,3,7.9,2,104132
623,금,625,일,디 아넥스 호텔,서귀포,3,9.0,2,460944
623,금,625,일,머큐어 앰배서더 제주,서귀포,5,8.0,2,347107
623,금,625,일,호텔 화인 제주,서귀포,4,9.2,2,99174
623,금,625,일,호텔 스카이파크 제주 1호점,제주,3,7.8,2,104530
624,토,626,월,파르나스 호텔 제주,서귀포,5,9.2,2,855000
624,토,626,월,제주 신라 호텔,서귀포,5,9.0,2,758312
624,토,626,월,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,283500
624,토,626,월,메종 글래드 제주,제주,5,8.1,2,225934
624,토,626,월,롯데 호텔 제주,서귀포,5,8.8,2,533600
624,토,626,월,라마다 프라자 제주 호텔,제주,5,8.2,2,275206
624,토,626,월,신라스테이 제주,제주,4,8.0,2,221957
624,토,626,월,그랜드 하얏트 제주,제주,5,8.8,2,572400
624,토,626,월,유탑 유블레스호텔,제주,4,8.0,2,538020
624,토,626,월,그랜드 조선 제주,서귀포,5,8.9,2,612018
624,토,626,월,에코랜드 호텔,제주,0,0.0,2,296198
624,토,626,월,휘슬락 호텔,제주,4,7.7,2,119010
624,토,626,월,베스트웨스턴 제주호텔,제주,4,7.6,2,113584
624,토,626,월,탐라스테이 호텔 제주,제주,4,7.7,2,119256
624,토,626,월,라마다 제주 시티 호텔,제주,4,8.1,2,147943
624,토,626,월,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,438698
624,토,626,월,해비치 호텔 & 리조트,서귀포,5,8.6,2,415505
624,토,626,월,호텔 리젠트 마린 더 블루,제주,4,8.2,2,155306
624,토,626,월,브라운 스위트 제주,서귀포,4,7.3,2,84776
624,토,626,월,서머셋 제주신화월드,서귀포,5,8.6,2,809752
624,토,626,월,휘닉스 제주 섭지코지,서귀포,4,7.8,2,572727
624,토,626,월,더큐브 리조트 제주,서귀포,4,8.2,2,127263
624,토,626,월,롯데시티호텔 제주,제주,4,8.5,2,247000
624,토,626,월,호텔 브릿지 서귀포,서귀포,4,8.0,2,91978
624,토,626,월,호텔 케니 서귀포,서귀포,3,8.1,2,65236
624,토,626,월,호텔 시리우스,제주,4,8.3,2,147886
624,토,626,월,제주 부영 호텔&리조트,서귀포,5,9.1,2,255372
624,토,626,월,골든튤립 제주성산호텔,서귀포,4,7.7,2,91978
624,토,626,월,호텔 난타,제주,4,8.6,2,125552
624,토,626,월,더 베스트 제주 성산,서귀포,4,7.9,2,87603
624,토,626,월,한림리조트,제주,0,0.0,2,206545
624,토,626,월,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,417273
624,토,626,월,호텔 토스카나,서귀포,5,9.0,2,399691
624,토,626,월,서귀포 JS호텔,서귀포,4,8.4,2,97496
624,토,626,월,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,368381
624,토,626,월,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,59042
624,토,626,월,호텔 샬롬 제주,제주,4,7.9,2,102469
624,토,626,월,제주 항공우주 호텔,서귀포,4,8.4,2,129941
624,토,626,월,코델리아 S 호텔,서귀포,3,7.6,2,66116
624,토,626,월,함덕비치스테이제주,제주,2,8.0,2,186495
624,토,626,월,호텔 케니 모슬포,서귀포,3,8.4,2,82994
624,토,626,월,더 그랜드 섬오름,서귀포,4,8.3,2,238410
624,토,626,월,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,265538
624,토,626,월,아스타 호텔,제주,4,8.4,2,134878
624,토,626,월,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,78814
624,토,626,월,스타즈 호텔 제주 로베로점,제주,3,8.0,2,70436
624,토,626,월,그라벨 호텔,제주,4,8.1,2,164397
624,토,626,월,훈데르트힐즈,제주,0,0.0,2,445090
624,토,626,월,글로스터 호텔 제주,제주,4,8.3,2,117379
624,토,626,월,엠스테이 호텔 제주,서귀포,4,7.8,2,75972
624,토,626,월,제주 센트럴시티호텔,제주,3,7.7,2,113170
624,토,626,월,신신호텔 천지연,서귀포,4,7.9,2,52493
624,토,626,월,신신호텔 제주공항,제주,4,7.6,2,77567
624,토,626,월,플레이스 캠프 제주,서귀포,4,8.3,2,68696
624,토,626,월,레슬리 호텔,제주,3,7.8,2,96946
624,토,626,월,헤이 서귀포,서귀포,3,7.9,2,64019
624,토,626,월,루체빌,서귀포,3,8.4,2,180355
624,토,626,월,까사로마 호텔,서귀포,3,8.8,2,169488
624,토,626,월,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,302315
624,토,626,월,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,106476
624,토,626,월,산방산 호텔,서귀포,3,8.5,2,148768
624,토,626,월,유니호텔 제주,제주,4,7.7,2,166941
624,토,626,월,코업시티호텔 성산,서귀포,4,7.9,2,102742
624,토,626,월,스위트 호텔 제주,서귀포,5,8.3,2,330190
624,토,626,월,어반아일랜드 호텔,제주,3,7.4,2,91985
624,토,626,월,담모라 리조트,서귀포,3,7.3,2,89504
624,토,626,월,엠버퓨어힐호텔&리조트,제주,5,9.2,2,863636
624,토,626,월,서귀포 칼 호텔,서귀포,5,8.2,2,223745
624,토,626,월,신신호텔 제주월드컵,서귀포,4,7.7,2,54204
624,토,626,월,벨룸 리조트,서귀포,5,8.8,2,381818
624,토,626,월,오션스위츠 제주 호텔,제주,4,8.1,2,164893
624,토,626,월,아시아호텔,제주,4,8.0,2,96628
624,토,626,월,호텔 위드 제주,제주,4,8.0,2,122982
624,토,626,월,WE호텔 제주,서귀포,5,8.5,2,379253
624,토,626,월,제주 아리아 호텔,서귀포,3,8.4,2,155296
624,토,626,월,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,171436
624,토,626,월,호텔에어시티,제주,4,7.9,2,115909
624,토,626,월,위드스테이호텔,제주,4,8.7,2,100662
624,토,626,월,파크 선샤인 제주,서귀포,3,8.9,2,154546
624,토,626,월,베니키아 호텔 제주,제주,3,7.5,2,99183
624,토,626,월,호텔 더 원,제주,4,7.4,2,144209
624,토,626,월,신신호텔 서귀포,서귀포,4,8.0,2,66890
624,토,626,월,제주 오리엔탈 호텔,제주,5,7.5,2,148306
624,토,626,월,샐리스 제주 호텔,제주,3,7.2,2,150805
624,토,626,월,퍼스트70 호텔,서귀포,4,8.1,2,95014
624,토,626,월,씨오르리조트,서귀포,3,8.4,2,188181
624,토,626,월,포도 호텔,서귀포,0,0.0,2,1110588
624,토,626,월,오션 팰리스 호텔,서귀포,4,7.4,2,82743
624,토,626,월,제주 노블레스 관광호텔,제주,3,7.8,2,121957
624,토,626,월,금호 제주 리조트,서귀포,4,7.4,2,226457
624,토,626,월,호텔 빠레브,서귀포,4,8.2,2,140169
624,토,626,월,호텔 레오,제주,4,8.9,2,129453
624,토,626,월,애월 스테이 인 제주,제주,2,8.6,2,146669
624,토,626,월,위드시티호텔,제주,2,7.0,2,99153
624,토,626,월,오션블루 호텔,서귀포,3,7.2,2,75768
624,토,626,월,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,131338
624,토,626,월,제주 썬호텔,제주,5,8.8,2,228727
624,토,626,월,블루 하와이 리조트,제주,3,7.9,2,99504
624,토,626,월,디 아넥스 호텔,서귀포,3,9.0,2,417731
624,토,626,월,머큐어 앰배서더 제주,서귀포,5,8.0,2,328926
625,일,627,화,파르나스 호텔 제주,서귀포,5,9.2,2,855000
625,일,627,화,제주 신라 호텔,서귀포,5,9.0,2,704000
625,일,627,화,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,259396
625,일,627,화,메종 글래드 제주,제주,5,8.1,2,207514
625,일,627,화,롯데 호텔 제주,서귀포,5,8.8,2,487600
625,일,627,화,라마다 프라자 제주 호텔,제주,5,8.2,2,297521
625,일,627,화,신라스테이 제주,제주,4,8.0,2,216266
625,일,627,화,그랜드 하얏트 제주,제주,5,8.8,2,554396
625,일,627,화,유탑 유블레스호텔,제주,4,8.0,2,181236
625,일,627,화,그랜드 조선 제주,서귀포,5,8.9,2,563636
625,일,627,화,에코랜드 호텔,제주,0,0.0,2,240743
625,일,627,화,휘슬락 호텔,제주,4,7.7,2,111572
625,일,627,화,베스트웨스턴 제주호텔,제주,4,7.6,2,108558
625,일,627,화,탐라스테이 호텔 제주,제주,4,7.7,2,116777
625,일,627,화,라마다 제주 시티 호텔,제주,4,8.1,2,137945
625,일,627,화,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,403366
625,일,627,화,해비치 호텔 & 리조트,서귀포,5,8.6,2,390070
625,일,627,화,호텔 리젠트 마린 더 블루,제주,4,8.2,2,145317
625,일,627,화,브라운 스위트 제주,서귀포,4,7.3,2,86748
625,일,627,화,서머셋 제주신화월드,서귀포,5,8.6,2,629752
625,일,627,화,휘닉스 제주 섭지코지,서귀포,4,7.8,2,474545
625,일,627,화,더큐브 리조트 제주,서귀포,4,8.2,2,121203
625,일,627,화,롯데시티호텔 제주,제주,4,8.5,2,228001
625,일,627,화,호텔 브릿지 서귀포,서귀포,4,8.0,2,89888
625,일,627,화,호텔 케니 서귀포,서귀포,3,8.1,2,65236
625,일,627,화,호텔 시리우스,제주,4,8.3,2,158182
625,일,627,화,제주 부영 호텔&리조트,서귀포,5,9.1,2,229752
625,일,627,화,호텔 난타,제주,4,8.6,2,122231
625,일,627,화,더 베스트 제주 성산,서귀포,4,7.9,2,87603
625,일,627,화,한림리조트,제주,0,0.0,2,155454
